id,date,month,year,average_price,total_volume,plu_4046_sold,plu_4225_sold,plu_4770_sold,total_bags,small_bags,large_bags,xlarge_bags,type,region,metropolitan_region
38,2015-04-05,April,2015,1.81,36535.72,3534.09,18648.77,48.2,14304.66,12419.92,1884.74,0,Organic,Plains,Region
38,2015-04-05,April,2015,1.91,52969.72,3446.17,15316.65,48.13,34158.77,33977.73,181.04,0,Organic,North East,Region
38,2015-04-05,April,2015,1.88,8444.82,56.28,553.8,0,7834.74,7834.74,0,0,Organic,Northern New England,Region
38,2015-04-05,April,2015,1.4,76942.46,39792.84,8032.39,768.15,28349.08,28046.67,302.41,0,Organic,South Central,Region
38,2015-04-05,April,2015,1.65,68150.51,10574.96,31229.73,4688.87,21656.95,17759.54,3897.41,0,Organic,Mid South,Region
38,2015-04-05,April,2015,1.78,30801.68,11237.65,8453.37,802.8,10307.86,8803.26,1504.6,0,Organic,South East,Region
38,2015-04-05,April,2015,1.52,120814.24,57082.3,51295.72,0,12436.22,12436.22,0,0,Organic,California,Region
33,2017-05-14,May,2017,1.46,142740.06,30921.33,12795.99,0,99022.74,93390.04,5632.7,0,Organic,South Central,Region
33,2017-05-14,May,2017,1.76,167406.47,29347.26,61178.45,7.82,76872.94,75429.92,1443.02,0,Organic,California,Region
33,2017-05-14,May,2017,1.78,69261.08,17886.01,19384.39,355.06,31635.62,15349.13,16286.49,0,Organic,South East,Region
33,2017-05-14,May,2017,1.76,133422.58,3776.69,55201.16,1954.5,72490.23,38041.51,34448.72,0,Organic,Mid South,Region
33,2017-05-14,May,2017,1.68,143791.21,3379.52,73032.43,0,67379.26,29130.71,38248.55,0,Organic,Great Lakes,Region
33,2017-05-14,May,2017,1.4,26964.27,10.3,614.37,0,26339.6,26339.6,0,0,Organic,Northern New England,Region
33,2017-05-14,May,2017,2.09,202280.64,11814.11,42990.28,1781.11,145695.14,132557.14,13138,0,Organic,North East,Region
33,2017-05-14,May,2017,1.62,69358.17,3417.56,21230.05,251.83,44458.73,22549.94,21908.79,0,Organic,Plains,Region
1,2015-12-20,December,2015,1.65,9262.66,9.65,149.62,0,9103.39,9103.39,0,0,Organic,Northern New England,Region
1,2015-12-20,December,2015,1.41,52488.05,21127.59,3331.02,0,28029.44,24355.9,3673.54,0,Organic,South Central,Region
1,2015-12-20,December,2015,1.69,29471.57,3393.9,12896.24,3386,9795.43,4937.52,4857.91,0,Organic,Plains,Region
1,2015-12-20,December,2015,1.35,99793.55,12746.47,48195.95,1.52,38849.61,25535.8,13313.81,0,Organic,California,Region
1,2015-12-20,December,2015,1.8,25412.6,11041.17,5879.54,516.51,7975.38,7873.16,102.22,0,Organic,South East,Region
1,2015-12-20,December,2015,1.71,43696.22,2258.69,27086.7,2382.98,11967.85,9205.1,2762.75,0,Organic,Mid South,Region
1,2015-12-20,December,2015,1.55,62669.16,7341.18,45409.35,6.23,9912.4,4761.67,5150.73,0,Organic,Great Lakes,Region
1,2015-12-20,December,2015,1.77,73826.41,5825.64,17999.1,2401.24,47600.43,40812.08,6788.35,0,Organic,North East,Region
8,2018-01-28,January,2018,1.87,170998.81,30070.62,58357.89,0,82570.3,82563.11,7.19,0,Organic,California,Region
8,2018-01-28,January,2018,1.64,56920.22,2711.12,14479.56,0,39729.54,27818.91,11910.63,0,Organic,Plains,Region
8,2018-01-28,January,2018,1.55,103243.02,1886.12,21288.86,121.72,79946.32,63894.49,16051.83,0,Organic,South East,Region
8,2018-01-28,January,2018,1.56,319174.35,23903.56,45738.71,143.8,249388.28,242631.48,6756.8,0,Organic,North East,Region
8,2018-01-28,January,2018,1.42,200318.01,4791.32,53866.78,0,141507.43,101734.66,39772.77,0,Organic,Great Lakes,Region
8,2018-01-28,January,2018,1.42,137453.79,29301.71,4418.91,0,103733.17,98629.14,5104.03,0,Organic,South Central,Region
8,2018-01-28,January,2018,1.29,50288.63,0,383.92,0,49904.71,49904.71,0,0,Organic,Northern New England,Region
8,2018-01-28,January,2018,1.62,162896.45,3033.33,48878.5,911.57,110073.05,101010.31,9062.74,0,Organic,Mid South,Region
16,2016-09-04,September,2016,1.76,52999.19,5375.86,23930.05,230.55,23462.73,9984.63,13478.1,0,Organic,Plains,Region
16,2016-09-04,September,2016,1.47,139374.22,6231.1,74111.53,0,59031.59,13790.28,45241.31,0,Organic,Great Lakes,Region
16,2016-09-04,September,2016,1.08,169684.45,43288.51,5218.47,0,121177.47,115963.68,5213.79,0,Organic,South Central,Region
16,2016-09-04,September,2016,1.54,67309.14,9207.65,15349.22,431.84,42320.43,31577.01,10743.42,0,Organic,South East,Region
16,2016-09-04,September,2016,1.52,139031.27,2643.48,52375.95,2926.09,81085.75,45683.66,35402.09,0,Organic,Mid South,Region
16,2016-09-04,September,2016,1.58,13039.44,1,231.39,0,12807.05,12807.05,0,0,Organic,Northern New England,Region
16,2016-09-04,September,2016,1.65,178322.37,19885.38,82532.01,0,75904.98,72625.37,3279.61,0,Organic,California,Region
16,2016-09-04,September,2016,1.92,128284.46,8635.35,30659.29,537.03,88452.79,87987.89,464.9,0,Organic,North East,Region
37,2015-04-12,April,2015,1.82,29548.36,12145.45,11195.55,992.48,5214.88,4845.77,369.11,0,Organic,South East,Region
37,2015-04-12,April,2015,1.4,71697.82,42155.69,5686.47,36.67,23818.99,23576.67,242.32,0,Organic,South Central,Region
37,2015-04-12,April,2015,1.81,69377.2,6165.15,22584.41,27.38,40600.26,40303.57,296.69,0,Organic,North East,Region
37,2015-04-12,April,2015,1.42,149583.28,3254.92,135705.27,0,10623.09,8421.24,2201.85,0,Organic,Great Lakes,Region
37,2015-04-12,April,2015,1.82,31363.93,3059.06,17207.03,9.2,11088.64,8861.94,2226.7,0,Organic,Plains,Region
37,2015-04-12,April,2015,1.87,7094.98,46.16,444.69,0,6604.13,6604.13,0,0,Organic,Northern New England,Region
37,2015-04-12,April,2015,1.5,119549.28,59861.05,49554.48,0,10133.75,10133.75,0,0,Organic,California,Region
37,2015-04-12,April,2015,1.53,76027.78,10623.07,38006.99,5014.1,22383.62,14962.2,7421.42,0,Organic,Mid South,Region
32,2017-05-21,May,2017,1.57,85984.55,4614.96,33738.22,778.72,46852.65,22566.48,24286.17,0,Organic,Plains,Region
32,2017-05-21,May,2017,1.59,20571.46,7.77,299.22,0,20264.47,20264.47,0,0,Organic,Northern New England,Region
32,2017-05-21,May,2017,1.78,183083.69,28908.03,67866.42,7.8,86301.44,86037.36,264.08,0,Organic,California,Region
32,2017-05-21,May,2017,1.67,87299.49,11348.27,19091.4,257.81,56602.01,29557.75,27044.26,0,Organic,South East,Region
32,2017-05-21,May,2017,2.15,186553.95,10974.59,44591.68,1425.74,129561.94,120158.47,9403.47,0,Organic,North East,Region
32,2017-05-21,May,2017,1.45,147667.8,31741.16,14655.16,0,101271.48,96031.26,5240.22,0,Organic,South Central,Region
32,2017-05-21,May,2017,1.9,116849.77,3719.26,48346.59,1603.39,63180.53,35445.81,27734.72,0,Organic,Mid South,Region
32,2017-05-21,May,2017,1.59,150790.27,3228.65,74837.07,0,72724.55,26525.38,46199.17,0,Organic,Great Lakes,Region
0,2015-12-27,December,2015,1.6,32041.32,3224.07,13453.09,1672.35,13691.81,5921.08,7770.73,0,Organic,Plains,Region
0,2015-12-27,December,2015,1.7,25732.69,9112.06,5396.93,486.56,10737.14,9824.23,912.91,0,Organic,South East,Region
0,2015-12-27,December,2015,1.45,98576.63,14306.68,50893.97,0,33375.98,29507.45,3868.53,0,Organic,California,Region
0,2015-12-27,December,2015,1.65,8119.93,10.91,155.21,0,7953.81,7953.81,0,0,Organic,Northern New England,Region
0,2015-12-27,December,2015,1.6,51768.23,2070.07,25260.38,2431.47,22006.31,11522.75,10483.56,0,Organic,Mid South,Region
0,2015-12-27,December,2015,1.7,75884.69,2608.86,15574.88,1202.38,56498.57,34774.94,21723.63,0,Organic,North East,Region
0,2015-12-27,December,2015,1.39,56297.88,21950.8,3750.99,0,30596.09,26668.65,3927.44,0,Organic,South Central,Region
0,2015-12-27,December,2015,1.49,66775.85,6557.08,43451.67,4.66,16762.44,6579.3,10183.14,0,Organic,Great Lakes,Region
7,2018-02-04,February,2018,1.41,135996.73,29097.18,3815.01,0,103084.54,96116.6,6967.94,0,Organic,South Central,Region
7,2018-02-04,February,2018,1.45,185270.31,4670.38,53564.29,0,126791.01,114470.1,12320.91,0,Organic,Great Lakes,Region
7,2018-02-04,February,2018,1.66,273309.58,16597.29,41306.63,766.14,214639.52,188630.21,26009.31,0,Organic,North East,Region
7,2018-02-04,February,2018,1.44,96702.5,1589.03,16827.96,118.89,78166.62,72587.74,5578.88,0,Organic,South East,Region
7,2018-02-04,February,2018,1.69,158995.14,2791.08,40524.45,680.12,114996.2,110559.26,4436.94,0,Organic,Mid South,Region
7,2018-02-04,February,2018,1.55,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0,Organic,Plains,Region
7,2018-02-04,February,2018,1.57,19108.24,5.37,268.37,0,18834.5,18834.5,0,0,Organic,Northern New England,Region
7,2018-02-04,February,2018,1.56,188212.98,38078.53,60551.97,0,89582.48,89527.66,54.82,0,Organic,California,Region
15,2016-09-11,September,2016,1.5,140233.78,2524.78,45647.58,2429.03,89632.39,55646.68,33985.71,0,Organic,Mid South,Region
15,2016-09-11,September,2016,1.65,17561.31,6.18,270.9,0,17284.23,17284.23,0,0,Organic,Northern New England,Region
15,2016-09-11,September,2016,1.43,135309.51,5698.83,68041.16,0,61569.52,16797.32,44772.2,0,Organic,Great Lakes,Region
15,2016-09-11,September,2016,1.07,164162.25,47884.79,4446.52,0,111830.94,105704.69,6126.25,0,Organic,South Central,Region
15,2016-09-11,September,2016,1.86,46267.04,3553.09,23352.95,77.93,19283.07,8714.08,10568.99,0,Organic,Plains,Region
15,2016-09-11,September,2016,1.95,165386.89,12483.37,42591.1,429.8,109882.62,108494.91,1387.71,0,Organic,North East,Region
15,2016-09-11,September,2016,1.55,187617.54,22135.19,97386.14,27.95,68068.26,65803.6,2264.66,0,Organic,California,Region
15,2016-09-11,September,2016,1.5,67246.01,7453.03,14078.39,439.29,45275.3,30666.03,14609.27,0,Organic,South East,Region
36,2015-04-19,April,2015,1.94,60348.96,4357.54,24247.68,50.04,31693.7,31416.66,277.04,0,Organic,North East,Region
36,2015-04-19,April,2015,1.69,34095.71,11389.9,9302.64,879.8,12523.37,12329.29,194.08,0,Organic,South East,Region
36,2015-04-19,April,2015,1.9,29227.44,3334.06,15998.87,48.37,9846.14,8530.66,1315.48,0,Organic,Plains,Region
36,2015-04-19,April,2015,1.52,123851.34,55948.06,57078.01,1.49,10823.78,10823.78,0,0,Organic,California,Region
36,2015-04-19,April,2015,1.51,84443.98,10821.03,45874.1,5280.9,22467.95,17627.07,4840.88,0,Organic,Mid South,Region
36,2015-04-19,April,2015,1.88,7468.8,3.38,643.91,0,6821.51,6821.51,0,0,Organic,Northern New England,Region
36,2015-04-19,April,2015,1.57,85825.52,3155.93,68315.02,1.54,14353.03,10861.1,3491.93,0,Organic,Great Lakes,Region
36,2015-04-19,April,2015,1.39,66454.5,44632.62,5565.23,31.07,16225.58,15914.33,311.25,0,Organic,South Central,Region
31,2017-05-28,May,2017,1.76,197588.64,31705.67,68967.28,12.52,96903.17,96713.71,189.46,0,Organic,California,Region
31,2017-05-28,May,2017,1.63,71551.35,3682.02,22151.54,194.47,45523.32,24299.08,21224.24,0,Organic,Plains,Region
31,2017-05-28,May,2017,1.81,84319.76,11588.66,17819.29,279.21,54632.6,29944.08,24688.52,0,Organic,South East,Region
31,2017-05-28,May,2017,1.67,18289.39,12.99,299.98,0,17976.42,17976.42,0,0,Organic,Northern New England,Region
31,2017-05-28,May,2017,1.72,160659.8,3907.75,78127.32,0,78624.73,32403.8,46220.93,0,Organic,Great Lakes,Region
31,2017-05-28,May,2017,1.91,129046.19,4061.5,52094.56,1610.71,71279.42,36140.3,35139.12,0,Organic,Mid South,Region
31,2017-05-28,May,2017,1.19,187973.68,32930.32,18293.4,0,136749.96,131941.91,4808.05,0,Organic,South Central,Region
31,2017-05-28,May,2017,2.18,194487.92,11400.57,47209.92,636.96,135240.47,124037.53,11202.94,0,Organic,North East,Region
51,2016-01-03,January,2016,1.38,56538.34,18543.16,4853.37,0,33141.81,32138.91,1002.9,0,Organic,South Central,Region
51,2016-01-03,January,2016,1.43,122089.29,18211.06,66433.31,0,37444.92,30530.14,6914.78,0,Organic,California,Region
51,2016-01-03,January,2016,1.5,38955.86,3092.05,15012.16,2689.51,18162.14,7903.68,10258.46,0,Organic,Plains,Region
51,2016-01-03,January,2016,1.32,86759.88,39315.96,8067.87,579.95,38796.1,19654.52,19141.58,0,Organic,South East,Region
51,2016-01-03,January,2016,1.54,79900.43,2251.54,13966.15,1510.98,62171.76,27554.77,34616.99,0,Organic,North East,Region
51,2016-01-03,January,2016,1.54,64689.53,3536.36,30191.49,2855.33,28106.35,12080.23,16026.12,0,Organic,Mid South,Region
51,2016-01-03,January,2016,1.63,8936.72,13.4,248.57,0,8674.75,8674.75,0,0,Organic,Northern New England,Region
51,2016-01-03,January,2016,1.44,83325.98,8479.65,56407.64,3.09,18435.6,5929.53,12506.07,0,Organic,Great Lakes,Region
6,2018-02-11,February,2018,1.46,103704.87,1583.44,17086.95,134.96,84899.52,73615.54,11283.98,0,Organic,South East,Region
6,2018-02-11,February,2018,1.55,74511.33,3686.19,16026.88,0,54798.26,38151.7,16646.56,0,Organic,Plains,Region
6,2018-02-11,February,2018,1.6,157203.29,2778.55,41083.21,661.32,112680.21,108074.63,4605.58,0,Organic,Mid South,Region
6,2018-02-11,February,2018,1.4,128955.64,20164.54,3290.73,0,105500.37,93391.83,12108.54,0,Organic,South Central,Region
6,2018-02-11,February,2018,1.39,22495.69,0,176.23,0,22319.46,22319.46,0,0,Organic,Northern New England,Region
6,2018-02-11,February,2018,1.44,175088.87,4475.83,46711.13,1.63,123641.16,109613.32,14027.84,0,Organic,Great Lakes,Region
6,2018-02-11,February,2018,1.85,168311.26,30354,56580.92,0,81376.34,81344.22,32.12,0,Organic,California,Region
6,2018-02-11,February,2018,1.69,233976.66,10690.15,28304.93,798.88,194182.7,175554.11,18628.59,0,Organic,North East,Region
14,2016-09-18,September,2016,1.14,129652.83,42581.23,5505.14,0,81566.46,73194.34,8372.12,0,Organic,South Central,Region
14,2016-09-18,September,2016,1.84,139322.81,19979.78,76879.66,3.11,42460.26,36711.51,5748.75,0,Organic,California,Region
14,2016-09-18,September,2016,1.78,43823.87,4329.93,18800.51,334.33,20359.1,8413.42,11945.68,0,Organic,Plains,Region
14,2016-09-18,September,2016,1.66,11836.41,0,227.63,0,11608.78,11608.78,0,0,Organic,Northern New England,Region
14,2016-09-18,September,2016,1.58,57792.45,6072.82,14168.25,485.37,37066.01,19189.74,17876.27,0,Organic,South East,Region
14,2016-09-18,September,2016,1.65,94463.19,5214.46,53650.27,0,35598.46,16037.37,19561.09,0,Organic,Great Lakes,Region
14,2016-09-18,September,2016,1.74,108615.07,2300.06,45951.61,2199.06,58164.34,46367.63,11796.71,0,Organic,Mid South,Region
14,2016-09-18,September,2016,2.04,137076.37,6843.75,22066.52,1272.87,106893.23,106402.46,490.77,0,Organic,North East,Region
35,2015-04-26,April,2015,1.46,83253.18,9169.34,42025.26,4427.92,27630.66,18237.04,9393.62,0,Organic,Mid South,Region
35,2015-04-26,April,2015,1.5,128166.45,63539.73,51223.93,0,13402.79,13402.79,0,0,Organic,California,Region
35,2015-04-26,April,2015,1.88,7583.31,6.83,617.83,0,6958.65,6958.65,0,0,Organic,Northern New England,Region
35,2015-04-26,April,2015,1.96,53200.63,3100.23,16190.74,438.48,33471.18,33361.61,109.57,0,Organic,North East,Region
35,2015-04-26,April,2015,1.93,30001.14,2749.61,17543.74,48.5,9659.29,7742.3,1916.99,0,Organic,Plains,Region
35,2015-04-26,April,2015,1.7,33155.61,18578.82,7341.19,710.75,6524.85,6214.8,310.05,0,Organic,South East,Region
35,2015-04-26,April,2015,1.43,61953.59,38075.34,7687.89,0,16190.36,15665.1,525.26,0,Organic,South Central,Region
35,2015-04-26,April,2015,1.55,92616.45,3518.79,73735,0,15362.66,9119.01,6243.65,0,Organic,Great Lakes,Region
30,2017-06-04,June,2017,1.85,127811.15,3976.74,55615.87,1415.12,66803.42,33346.76,33456.66,0,Organic,Mid South,Region
30,2017-06-04,June,2017,2,251838.53,28716.42,70360.01,1020.12,151741.98,139084.38,12657.6,0,Organic,North East,Region
30,2017-06-04,June,2017,1.82,77032.09,12332.67,16277.88,208.25,48213.29,30135.45,18077.84,0,Organic,South East,Region
30,2017-06-04,June,2017,1.62,73160.65,4101.74,21665.84,57.86,47335.21,25286.63,22048.58,0,Organic,Plains,Region
30,2017-06-04,June,2017,1.64,206419.24,31578.61,80018.8,12.42,94809.41,94661.56,147.85,0,Organic,California,Region
30,2017-06-04,June,2017,1.48,25490.92,0,295.05,0,25195.87,25195.87,0,0,Organic,Northern New England,Region
30,2017-06-04,June,2017,1.69,156456.85,4036.03,78626.62,4.84,73789.36,27335.55,46453.81,0,Organic,Great Lakes,Region
30,2017-06-04,June,2017,1.13,197098.71,34348.51,14133.82,0,148616.38,143879.62,4736.76,0,Organic,South Central,Region
50,2016-01-10,January,2016,1.64,41864.22,15773.34,7657.9,565.69,17867.29,14426.01,3441.28,0,Organic,South East,Region
50,2016-01-10,January,2016,1.52,99539.08,5988.87,21064.16,1435.67,71050.38,31297.1,39753.28,0,Organic,North East,Region
50,2016-01-10,January,2016,1.66,10525.16,15.92,246.12,0,10263.12,10259.79,3.33,0,Organic,Northern New England,Region
50,2016-01-10,January,2016,1.33,138580.98,17520.67,60382.97,0,60677.34,45417.9,15259.44,0,Organic,California,Region
50,2016-01-10,January,2016,1.46,76440.12,2702.76,34243.57,2813.96,36679.83,12285.03,24394.8,0,Organic,Mid South,Region
50,2016-01-10,January,2016,1.48,112034.52,19744.83,72015.81,0,20273.88,9843.3,10430.58,0,Organic,Great Lakes,Region
50,2016-01-10,January,2016,1.38,63163.21,20245.33,5601.24,0,37316.64,36780.47,536.17,0,Organic,South Central,Region
50,2016-01-10,January,2016,1.63,41956.88,5395.24,14899.65,3836.61,17825.38,11957.58,5867.8,0,Organic,Plains,Region
5,2018-02-18,February,2018,1.39,793464.77,150620,425616.86,874.9,216353.01,197949.51,18403.5,0,Organic,North East,Region
5,2018-02-18,February,2018,1.62,167151.11,4053.94,55861.14,750.29,106476.61,104813.94,1662.67,0,Organic,Mid South,Region
5,2018-02-18,February,2018,1.45,157146.89,4271.27,44540.75,1.63,108112.62,98871.98,9240.64,0,Organic,Great Lakes,Region
5,2018-02-18,February,2018,1.97,167193.75,27895.41,73827.57,0,65470.77,65435.09,35.68,0,Organic,California,Region
5,2018-02-18,February,2018,1.63,66740.04,4145.56,16561.13,27.13,46006.22,30261.94,15744.28,0,Organic,Plains,Region
5,2018-02-18,February,2018,1.5,103546.73,1973.3,19701.21,100.93,81771.29,70925.9,10845.39,0,Organic,South East,Region
5,2018-02-18,February,2018,1.42,134888.08,23406.88,5128.16,27.46,106325.58,94331.46,11994.12,0,Organic,South Central,Region
5,2018-02-18,February,2018,1.58,29699.89,0,195.2,0,29504.69,29504.69,0,0,Organic,Northern New England,Region
13,2016-09-25,September,2016,1.87,44993.62,4312.89,19596.71,1090.56,19993.46,11441.45,8552.01,0,Organic,Plains,Region
13,2016-09-25,September,2016,1.15,131608.43,50298.52,6985.47,8.87,74315.57,65470.7,8844.87,0,Organic,South Central,Region
13,2016-09-25,September,2016,1.51,130290.41,4824.69,59772.24,0,65693.48,20049.9,45643.58,0,Organic,Great Lakes,Region
13,2016-09-25,September,2016,1.81,41398.38,7769.08,14549.87,420.84,18658.59,7449.41,11209.18,0,Organic,South East,Region
13,2016-09-25,September,2016,1.51,14401.06,2.45,320.87,0,14077.74,14077.74,0,0,Organic,Northern New England,Region
13,2016-09-25,September,2016,1.74,107211.26,2302.63,47284.79,2195.54,55428.3,41196.46,14231.84,0,Organic,Mid South,Region
13,2016-09-25,September,2016,1.96,111261.71,6168.57,19760.7,558.5,84773.94,84053.56,720.38,0,Organic,North East,Region
13,2016-09-25,September,2016,1.95,123708,12970.52,73572.34,10.84,37154.3,32296.6,4857.7,0,Organic,California,Region
34,2015-05-03,May,2015,1.34,102916.4,9430.59,47953.23,7065.04,38467.54,23337.15,15130.39,0,Organic,Mid South,Region
34,2015-05-03,May,2015,1.92,27541.24,3463.32,16891.72,18.52,7167.68,5360.43,1807.25,0,Organic,Plains,Region
34,2015-05-03,May,2015,1.92,7982.59,6.9,631.45,0,7344.24,7344.24,0,0,Organic,Northern New England,Region
34,2015-05-03,May,2015,1.7,30991.09,13621.95,6638.11,1077.87,9653.16,9247.13,406.03,0,Organic,South East,Region
34,2015-05-03,May,2015,1.43,42345.48,25704.97,4666.48,0,11974.03,11190,784.03,0,Organic,South Central,Region
34,2015-05-03,May,2015,1.22,143144.15,4609.7,106059.64,9.31,32465.5,8315.3,24150.2,0,Organic,Great Lakes,Region
34,2015-05-03,May,2015,1.48,119059.56,54176.97,51542.88,0,13339.71,13339.71,0,0,Organic,California,Region
34,2015-05-03,May,2015,1.89,67904.99,3879.94,25453.69,538.31,38033.05,37812.35,220.7,0,Organic,North East,Region
29,2017-06-11,June,2017,1.79,179141.21,32283.4,64309.03,6.18,82542.6,82388.73,153.87,0,Organic,California,Region
29,2017-06-11,June,2017,1.61,150302.38,3919.7,51398.57,1205.25,93778.86,45391.71,48387.15,0,Organic,Mid South,Region
29,2017-06-11,June,2017,2.26,191985.27,13018.96,48648.68,1883.32,128434.31,116899.45,11534.86,0,Organic,North East,Region
29,2017-06-11,June,2017,1.63,71995.22,7271.57,21569.39,118.23,43036.03,20516.93,22519.1,0,Organic,Plains,Region
29,2017-06-11,June,2017,1.83,15591.67,2.59,304.24,0,15284.84,15284.84,0,0,Organic,Northern New England,Region
29,2017-06-11,June,2017,1.17,183857.14,38447.04,9085.51,0,136324.59,122121.81,14202.78,0,Organic,South Central,Region
